"effect","low","high","age","group","OR","low_OR","high_OR","Race"
-0.00433542518076969,-0.0198949402047162,0.0112240898431768,18,"q_90_to_100",0.995673959208309,0.980301658188401,1.01128731627119,"White"
-0.00754760759279746,-0.0377175796597618,0.0226223644741669,19,"q_90_to_100",0.992480804072421,0.962984869004725,1.0228801907036,"White"
-0.00963654723608332,-0.0534710169384181,0.0341979224662514,20,"q_90_to_100",0.99040973549734,0.947933414618198,1.03478939453041,"White"
-0.0106022441106273,-0.0671587656799026,0.0459542774586481,21,"q_90_to_100",0.989453761576059,0.935046736220689,1.04702653714835,"White"
-0.0104446982164293,-0.0787848249762073,0.0578954285433486,22,"q_90_to_100",0.989609658233811,0.924238776151008,1.05960418556344,"White"
-0.00916390955348945,-0.0883537642292994,0.0700259451223205,23,"q_90_to_100",0.990877951098996,0.915436970579131,1.07253600797115,"White"
-0.00675987812180768,-0.095870825971723,0.0823510697281077,24,"q_90_to_100",0.993262918458013,0.908581373604816,1.0858369474046,"White"
-0.00323260392138399,-0.101342051107795,0.0948768432650268,25,"q_90_to_100",0.996772615317247,0.903623894464177,1.09952343307116,"White"
0.00141791304778161,-0.104774432293466,0.107610258389029,26,"q_90_to_100",1.00141891876177,0.900527629630296,1.11361363922359,"White"
0.00719167278568911,-0.10617610282938,0.120559448400758,27,"q_90_to_100",1.00721759496844,0.899266270796337,1.12812780436616,"White"
0.0140886752923385,-0.105556570626801,0.133733921211478,28,"q_90_to_100",1.014188388403,0.89982356782369,1.14308862753972,"White"
0.0221089205677299,-0.102927009698385,0.147144850833845,29,"q_90_to_100",1.02235513390781,0.902192822404543,1.15852176372003,"White"
0.0312524086118631,-0.0983006254629334,0.16080544268666,30,"q_90_to_100",1.03174589257151,0.906376382972907,1.17445644749329,"White"
0.0415191394247383,-0.0916931152474397,0.174731394096916,31,"q_90_to_100",1.04239311246507,0.912385103662846,1.19092628381639,"White"
0.0529091130063553,-0.0831232521210328,0.188941478133743,32,"q_90_to_100",1.0543338155338,0.920237718979414,1.20797025774046,"White"
0.0654223293567143,-0.0726136290948607,0.203458287808289,33,"q_90_to_100",1.06760981215223,0.929960070135402,1.22563403269321,"White"
0.0790587884758152,-0.0601916123234356,0.218309189275066,34,"q_90_to_100",1.08226794508306,0.941584097181311,1.24397163085133,"White"
0.093818490363658,-0.0458905667607115,0.233527547488027,35,"q_90_to_100",1.09836036483253,0.955146481245119,1.2630476212009,"White"
0.109701435020243,-0.0297514359646217,0.249154306005107,36,"q_90_to_100",1.11594483866751,0.970686781387968,1.28293998314057,"White"
0.126707622445569,-0.0118247786931138,0.265240023584252,37,"q_90_to_100",1.13508509585619,0.98824485924778,1.3037438675022,"White"
0.144837052639638,0.00782661433393403,0.281847490945342,38,"q_90_to_100",1.15585121201823,1.00785732234086,1.32557654214489,"White"
0.164089725602448,0.0291243873108042,0.299055063894092,39,"q_90_to_100",1.17832003582481,1.02955264979618,1.3485838797084,"White"
